"","Category","ProductName","Reviewer","Date","Title","Comment","StarRating","VerifiedPurchase"
"114","Keyboard","Portable Mechanical Keyboard MageGee Backlit","Melissa","Reviewed in Canada on September 29, 2024","5.0 out of 5 stars","",5,NA
"115","Keyboard","Portable Mechanical Keyboard MageGee Backlit","Gustavo Silva","Reviewed in Mexico on July 18, 2023","","I bought this keyboard about a year ago, and use it very frequently for gaming. It's held up very well and all the keys and lights work just fine. The sounds of the keys aren't too bad, they're a bit pingy/clicky but it doesn't annoy me. Might not be for you if you prefer a quieter keyboard but it's good if you're on a budget. Would repurchase.",5,NA
"116","Keyboard","Portable Mechanical Keyboard MageGee Backlit","Anon","Reviewed in Germany on October 1, 2024","Solid Performance in a Compact Package","Es una basura para su precio tan caro hay mejores por menor precio",5,NA
"117","Keyboard","Portable Mechanical Keyboard MageGee Backlit","Juango","Reviewed in India on August 23, 2024","5.0 out of 5 stars","",2,NA
"118","Keyboard","Portable Mechanical Keyboard MageGee Backlit","Tanja Elbe",NA,"","Unser Sohn hat sich die Tastatur zum Geburtstag gewünscht es gibt Tasten zum austauschen extra dabei mit einem „wekzeug“. .schnelle Lieferung alles PrimarUnser Kind ist glücklich",5,NA
"119","Keyboard","Portable Mechanical Keyboard MageGee Backlit","Regan Temudo",NA,"Still Fantastic a Year and Half Later, but some things to know","",5,NA
"120","Keyboard","Portable Mechanical Keyboard MageGee Backlit","Regan Temudo",NA,"3.0 out of 5 stars","Good ❤️Quality ✔️Appearance 🍑Comfort 🗿",5,NA
"121","Keyboard","AULA F2088 Mechanical Removable Keyboards","BJ Hudson","Reviewed in the United States on October 2, 2024","5.0 out of 5 stars","This keyboard looks and feels great. The magnetic wrist rest stays attached well. The mechanical action on the keys is smooth and satisfying. The LED functions look good and are easy to access and change. I wish it were compatible with LED control software, but I'm sure that would be way more expensive.",5,NA
"122","Keyboard","AULA F2088 Mechanical Removable Keyboards","TK","Reviewed in the United States on September 5, 2024","","I bought this for my 10yr old gamer. He loves the “clicky” tactile response to key strokes. It performs well and the light effects are awesome! He spilled soda on it immediately (why, because he’s 10! lol) and we discovered that the typewriter style keycaps and cases were pretty easy to clean. I would recommend this to anyone lookin to for a cool, “clicky”, flashy keyboard.",5,NA
"123","Keyboard","AULA F2088 Mechanical Removable Keyboards","Christopher J Kruse","Reviewed in the United States on November 5, 2024","Excellent value","Great keyboard, all the lights are the talk of the office as is the retro feel and look. That of an old typewriter, for me the chunky buttons took getting used to, but that’s personal! This keyboard looks and feels good, oh and clicks…. That’s important right?",5,NA
"124","Keyboard","AULA F2088 Mechanical Removable Keyboards","Apple","Reviewed in the United States on August 18, 2024","5.0 out of 5 stars","I LOVE THIS KEYBOARD SO MUCHI feel in love with it at first glance and it was exactly what I was expectingThe SOUND is amazing <3 I love to hear the clacking and the arm rest is definitely nice.I was a bit confused at first about it.What did make me sad is how you can't change the colors but the different lighting modes are so cool that I don't mind it so much.If you could change the colors this would be a PERFECT keyboardBut it is really cute and satisfying to work onAlso you can't beat a discount!",5,NA
"125","Keyboard","AULA F2088 Mechanical Removable Keyboards","RockinBiker","Reviewed in the United States on September 27, 2024","","I bought this keyboard as it was similar to another very expensive copper keyboard, and wanted to try out the format first (old typewriter style).  Glad I did.  I'm a 40 year IT pro, the keys ""feel"" strange and are flat, so fingers have a harder time finding the right key.  I'm used to feeling the depression of a key, so it takes some getting used to.  The key depress clicks and is satisfying, but just a little bit noisy (bad for recording studios, but fine for home or office use).  Light displays are nice - just wish it had a mode that moved with the music!  That would be cool.",4,NA
"126","Keyboard","AULA F2088 Mechanical Removable Keyboards","Amazon Customer","Reviewed in the United States on November 26, 2024","Great Keyboard","",5,NA
"127","Keyboard","AULA F2088 Mechanical Removable Keyboards","Amazon Customer","Reviewed in the United States on October 26, 2024","5.0 out of 5 stars","The media could not be loaded.",5,NA
"128","Keyboard","AULA F2088 Mechanical Removable Keyboards","Ally","Reviewed in the United States on November 14, 2024","","I’ma sucker for cool keyboards, but this suits my needs well. I do a lot of typing for my work and primarily work remote. I was able to plug into the monitor and on it went, working immediately. The keys are sensitive and spaced well enough apart which is great, since I have long nails. It sounds just like an old school typewriter. The noise level is not obnoxious at all unless you don’t like the sounds of typewriters. I’m happy with my purchase so far.",5,NA
"129","Keyboard","AULA F2088 Mechanical Removable Keyboards","Nathan","Reviewed in Mexico on August 19, 2024","Not cordless… haha","I got this keyboard as a gift for my mom, she goes threw keyboard like crazy due to the letters wearing off, but with the back lighting it's been a few months and zero signs of wear and tear and you can still see the letters! Successful find, definitely worth the price, the colors are pretty and it connected up super easy and my mom loves it so.",5,NA
"130","Keyboard","AULA F2088 Mechanical Removable Keyboards","Luis Guizar","Reviewed in Saudi Arabia on October 29, 2024","5.0 out of 5 stars","",5,NA
"131","Keyboard","AULA F2088 Mechanical Removable Keyboards","albader","Reviewed in Mexico on September 17, 2024","","The media could not be loaded.",5,NA
"132","Keyboard","AULA F2088 Mechanical Removable Keyboards","José Manuel Arellanes Valdez","Reviewed in Saudi Arabia on June 4, 2024","I love this keyboard but..","This is a phenomenal purchase. The keyboard types like a type writer (I love it) the keys click in so swift but so loud at the same time again I think that’s dope and the keyboard stays lit with tons of different colors all day if you want your gaming area to look even better this is a must purchase. Excellent quality",5,NA
"133","Keyboard","AULA F2088 Mechanical Removable Keyboards","Nauman","Reviewed in Mexico on October 14, 2024","4.0 out of 5 stars","Pedí el teclado de color negro y es una maravilla! Los materiales son de excelente calidad, llegó todo completo y se ve magnífico! Reacciona muy bien y la sensación al presionar las teclas es bastante agradable. No es completamente silencioso pero tampoco es molesto. El control circular de las luces tiene muchas opciones que aún tengo que terminar de comprender y que se pueda usar para controlar el audio es un gran plus. Definitivamente lo recomiendo!",5,NA
"134","Keyboard","AULA F2088 Mechanical Removable Keyboards","V",NA,"","",5,NA
